,acc_phone_x,acc_phone_y,acc_phone_z,prox_phone_distance,gyr_phone_x,gyr_phone_y,gyr_phone_z,light_phone_lux,mag_phone_x,mag_phone_y,mag_phone_z,press_phone_pressure,labelelevator,labelonTable,labelstanding,labelwalking
2020-06-05 13:25:17.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:17.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:17.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:18.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:18.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:18.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:18.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:19.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:19.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:19.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:19.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:20.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:20.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:20.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:20.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:21.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:21.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:21.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:21.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:22.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:22.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:22.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:22.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:23.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:23.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:23.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:23.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:24.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:24.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:24.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:24.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:25.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:25.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:25.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:25.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:26.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:26.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:26.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:26.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:27.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:27.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:27.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:27.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:28.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:28.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:28.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:28.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:29.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:29.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:29.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:29.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:30.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:30.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:30.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:30.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:31.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:31.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:31.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:31.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:32.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:32.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:32.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:32.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:33.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:33.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:33.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:33.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:34.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:34.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:34.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:34.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:35.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:35.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:35.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:35.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:36.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:36.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:36.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:36.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:37.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:37.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:37.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:37.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:38.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:38.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:38.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:38.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:39.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:39.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:39.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:39.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:40.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:40.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:40.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:40.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:41.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:41.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:41.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:41.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:42.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:42.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:42.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:42.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:43.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:43.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:43.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:43.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:44.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:44.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:44.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:44.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:45.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:45.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:45.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:45.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:46.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:46.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:46.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:46.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:47.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:47.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:47.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:47.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:48.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:48.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:48.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:48.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:49.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:49.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:49.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:49.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:50.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:50.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:50.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:50.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:51.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:51.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:51.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:51.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:52.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:52.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:52.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:52.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:53.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:53.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:53.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:53.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:54.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:54.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:54.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:54.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:55.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:55.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:55.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:55.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:56.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:56.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:56.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:56.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:57.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:57.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:57.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:57.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:58.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:58.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:58.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:58.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:59.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:59.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:59.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:25:59.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:00.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:00.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:00.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:00.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:01.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:01.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:01.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:01.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:02.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:02.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:02.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:02.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:03.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:03.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:03.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:03.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:04.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:04.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:04.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:04.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:05.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:05.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:05.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:05.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:06.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:06.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:06.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:06.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:07.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:07.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:07.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:07.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:08.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:08.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:08.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:08.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:09.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:09.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:09.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:09.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:10.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:10.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:10.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:10.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:11.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:11.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:11.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:11.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:12.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:12.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:12.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:12.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:13.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:13.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:13.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:13.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:14.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:14.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:14.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:14.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:15.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:15.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:15.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:15.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:16.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:16.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:16.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:16.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:17.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:17.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:17.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:17.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:18.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:18.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:18.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:18.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:19.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:19.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:19.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:19.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:20.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:20.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:20.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:20.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:21.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:21.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:21.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:21.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:22.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:22.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:22.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:22.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:23.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:23.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:23.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:23.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:24.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:24.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:24.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:24.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:25.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:25.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:25.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:25.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:26.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:26.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:26.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:26.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:27.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:27.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:27.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:27.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:28.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:28.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:28.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:28.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:29.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:29.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:29.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:29.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:30.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:30.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:30.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:30.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:31.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:31.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:31.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:31.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:32.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:32.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:32.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:32.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:33.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:33.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:33.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:33.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:34.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:34.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:34.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:34.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:35.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:35.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:35.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:35.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:36.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:36.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:36.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:36.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:37.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:37.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:37.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:37.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:38.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:38.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:38.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:38.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:39.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:39.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:39.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:39.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:40.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:40.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:40.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:40.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:41.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:41.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:41.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:41.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:42.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:42.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:42.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:42.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:43.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:43.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:43.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:43.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:44.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:44.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:44.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:44.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:45.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:45.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:45.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:45.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:46.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:46.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:46.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:46.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:47.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:47.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:47.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:47.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:48.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:48.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:48.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:48.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:49.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:49.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:49.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:49.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:50.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:50.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:50.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:50.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:51.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:51.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:51.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:51.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:52.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:52.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:52.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:52.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:53.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:53.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:53.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:53.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:54.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:54.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:54.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:54.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:55.000,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:55.250,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:55.500,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:55.750,,,,,,,,,,,,,0,0,0,1
2020-06-05 13:26:56.000,,,,,,,,,,,,,0,0,0,1
